
--------------- Linear optimization problem characteristics ---------------
Seed:                    11
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        2.84e-02
Norm of vector c:        2.46e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[+0.002 +0.004 -0.001 ... -0.002 -0.008 -0.004]
                          [+0.012 +0.008 +0.004 ... +0.001 +0.007 +0.010]]

RHS vector b:            [+0.004 -0.028]
Obj vector c:            [-0.021 -0.019 -0.005 ... +0.002 -0.001 -0.011]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.006 +0.001 +0.016 ... +0.026 +0.025 +0.003]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [-1.250 -1.561]

Optimal objective:       +3.84530473e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 142  -5.14647286e+02  2.09494964e-02  3.03e+02 1.62e+00  2.05e+03  1.41e+03  3.95e+00 1.48e+03 1.41e+03  1.37e-01 2.15e-03   6982s
 143  -5.18818953e+02  2.09494964e-02  3.05e+02 1.62e+00  2.04e+03  1.43e+03  3.96e+00 1.49e+03 1.43e+03  1.36e-01 2.09e-03   7021s
 144  -5.22920058e+02  2.09494964e-02  3.07e+02 1.62e+00  2.04e+03  1.44e+03  3.97e+00 1.50e+03 1.44e+03  1.34e-01 2.03e-03   7062s
 145  -5.26947729e+02  2.09494964e-02  3.10e+02 1.61e+00  2.04e+03  1.46e+03  3.97e+00 1.52e+03 1.46e+03  1.32e-01 1.97e-03   7105s
 146  -5.30911191e+02  2.09494964e-02  3.12e+02 1.61e+00  2.03e+03  1.47e+03  3.98e+00 1.53e+03 1.47e+03  1.30e-01 1.92e-03   7149s
 147  -5.34807540e+02  2.09494964e-02  3.14e+02 1.61e+00  2.03e+03  1.49e+03  3.99e+00 1.54e+03 1.49e+03  1.29e-01 1.87e-03   7191s
 148  -5.38641736e+02  2.09494964e-02  3.16e+02 1.60e+00  2.03e+03  1.50e+03  3.99e+00 1.56e+03 1.50e+03  1.27e-01 1.82e-03   7234s
 149  -5.14162185e+02  2.20240171e-02  3.02e+02 1.53e+00  1.94e+03 *1.07e-02  4.00e+00 1.57e+03 1.51e+03  5.08e-01 4.54e-02   7275s
 150  -5.18482063e+02  2.20240171e-02  3.04e+02 1.53e+00  1.94e+03  1.41e+03  3.95e+00 1.57e+03 1.41e+03  1.38e-01 2.19e-03   7318s
 151  -5.22711934e+02  2.20240171e-02  3.07e+02 1.52e+00  1.94e+03  1.43e+03  3.95e+00 1.59e+03 1.43e+03  1.36e-01 2.12e-03   7361s
 152  -5.26870274e+02  2.20240171e-02  3.09e+02 1.52e+00  1.93e+03  1.44e+03  3.96e+00 1.60e+03 1.44e+03  1.35e-01 2.06e-03   7403s
 153  -5.30958256e+02  2.20240171e-02  3.11e+02 1.52e+00  1.93e+03  1.46e+03  3.97e+00 1.62e+03 1.46e+03  1.33e-01 2.00e-03   7443s
 154  -5.34973025e+02  2.20240171e-02  3.14e+02 1.51e+00  1.93e+03  1.47e+03  3.97e+00 1.63e+03 1.47e+03  1.31e-01 1.94e-03   7482s
 155  -5.38923775e+02  2.20240171e-02  3.16e+02 1.51e+00  1.92e+03  1.49e+03  3.98e+00 1.64e+03 1.49e+03  1.29e-01 1.89e-03   7559s
 156  -5.42811506e+02  2.20240171e-02  3.18e+02 1.51e+00  1.92e+03  1.50e+03  3.99e+00 1.66e+03 1.50e+03  1.28e-01 1.84e-03   7632s
 157  -5.46633379e+02  2.20240171e-02  3.20e+02 1.51e+00  1.92e+03  1.52e+03  3.99e+00 1.67e+03 1.52e+03  1.26e-01 1.79e-03   7700s
 158  -5.22472328e+02  2.30051339e-02  3.06e+02 1.44e+00  1.84e+03 *2.86e-04  4.00e+00 1.69e+03 1.53e+03  5.03e-01 4.42e-02   7770s
 159  -5.26802936e+02  2.30051339e-02  3.08e+02 1.44e+00  1.84e+03  1.43e+03  3.95e+00 1.69e+03 1.43e+03  1.37e-01 2.17e-03   7842s
 160  -5.31013624e+02  2.30051339e-02  3.11e+02 1.43e+00  1.83e+03  1.45e+03  3.95e+00 1.70e+03 1.45e+03  1.35e-01 2.08e-03   7901s
 161  -5.35148936e+02  2.30051339e-02  3.13e+02 1.43e+00  1.83e+03  1.46e+03  3.96e+00 1.72e+03 1.46e+03  1.33e-01 2.02e-03   7945s
 162  -5.39214263e+02  2.30051339e-02  3.15e+02 1.43e+00  1.83e+03  1.48e+03  3.97e+00 1.73e+03 1.48e+03  1.32e-01 1.97e-03   7988s
 163  -5.43214766e+02  2.30051339e-02  3.18e+02 1.43e+00  1.82e+03  1.49e+03  3.97e+00 1.75e+03 1.49e+03  1.30e-01 1.91e-03   8030s
 164  -5.47147517e+02  2.30051339e-02  3.20e+02 1.42e+00  1.82e+03  1.51e+03  3.98e+00 1.76e+03 1.51e+03  1.28e-01 1.86e-03   8071s
 165  -5.51013652e+02  2.30051339e-02  3.22e+02 1.42e+00  1.82e+03  1.52e+03  3.99e+00 1.78e+03 1.52e+03  1.27e-01 1.81e-03   8113s
 166  -5.54818098e+02  2.30051339e-02  3.24e+02 1.42e+00  1.81e+03  1.53e+03  3.99e+00 1.79e+03 1.53e+03  1.25e-01 1.76e-03   8155s
 167  -5.30981312e+02  2.39021063e-02  3.10e+02 1.36e+00  1.74e+03 *5.40e-02  4.00e+00 1.81e+03 1.55e+03  4.98e-01 4.30e-02   8195s
 168  -5.35260824e+02  2.39021063e-02  3.13e+02 1.35e+00  1.74e+03  1.45e+03  3.95e+00 1.81e+03 1.45e+03  1.36e-01 2.11e-03   8235s
 169  -5.39442716e+02  2.39021063e-02  3.15e+02 1.35e+00  1.74e+03  1.47e+03  3.95e+00 1.83e+03 1.47e+03  1.34e-01 2.04e-03   8274s
 170  -5.43553835e+02  2.39021063e-02  3.17e+02 1.35e+00  1.73e+03  1.48e+03  3.96e+00 1.84e+03 1.48e+03  1.32e-01 1.98e-03   8314s
 171  -5.47595355e+02  2.39021063e-02  3.20e+02 1.35e+00  1.73e+03  1.49e+03  3.97e+00 1.86e+03 1.49e+03  1.31e-01 1.93e-03   8375s
 172  -5.51568432e+02  2.39021063e-02  3.22e+02 1.34e+00  1.73e+03  1.51e+03  3.97e+00 1.87e+03 1.51e+03  1.29e-01 1.87e-03   8459s
 173  -5.55478122e+02  2.39021063e-02  3.24e+02 1.34e+00  1.72e+03  1.52e+03  3.98e+00 1.89e+03 1.52e+03  1.27e-01 1.83e-03   8549s
 174  -5.59321574e+02  2.39021063e-02  3.26e+02 1.34e+00  1.72e+03  1.54e+03  3.99e+00 1.91e+03 1.54e+03  1.26e-01 1.78e-03   8593s
 175  -5.63107477e+02  2.39021063e-02  3.28e+02 1.34e+00  1.72e+03  1.55e+03  4.00e+00 1.92e+03 1.55e+03  1.24e-01 1.73e-03   8629s
 176  -5.39622925e+02  2.47225152e-02  3.15e+02 1.28e+00  1.65e+03 *1.62e-01  4.00e+00 1.94e+03 1.57e+03  4.93e-01 4.17e-02   8669s
 177  -5.43905895e+02  2.47225152e-02  3.17e+02 1.28e+00  1.65e+03  1.47e+03  3.95e+00 1.94e+03 1.47e+03  1.34e-01 2.08e-03   8712s
 178  -5.48049392e+02  2.47225152e-02  3.19e+02 1.28e+00  1.65e+03  1.49e+03  3.96e+00 1.96e+03 1.49e+03  1.33e-01 1.99e-03   8762s
 179  -5.52130910e+02  2.47225152e-02  3.22e+02 1.27e+00  1.65e+03  1.50e+03  3.96e+00 1.97e+03 1.50e+03  1.31e-01 1.94e-03   8830s
 180  -5.56139290e+02  2.47225152e-02  3.24e+02 1.27e+00  1.64e+03  1.51e+03  3.97e+00 1.99e+03 1.51e+03  1.29e-01 1.89e-03   8873s
 181  -5.60083720e+02  2.47225152e-02  3.26e+02 1.27e+00  1.64e+03  1.53e+03  3.98e+00 2.01e+03 1.53e+03  1.28e-01 1.84e-03   8913s
 182  -5.63961320e+02  2.47225152e-02  3.28e+02 1.27e+00  1.64e+03  1.54e+03  3.98e+00 2.02e+03 1.54e+03  1.26e-01 1.79e-03   8953s
 183  -5.67777037e+02  2.47225152e-02  3.30e+02 1.26e+00  1.63e+03  1.56e+03  3.99e+00 2.04e+03 1.56e+03  1.24e-01 1.74e-03   8993s
 184  -5.71535610e+02  2.47225152e-02  3.32e+02 1.26e+00  1.63e+03  1.57e+03  4.00e+00 2.06e+03 1.57e+03  1.23e-01 1.70e-03   9036s
 185  -5.48407470e+02  2.54739390e-02  3.19e+02 1.21e+00  1.57e+03 *3.32e-01  4.00e+00 2.07e+03 1.59e+03  4.87e-01 4.05e-02   9076s
 186  -5.52649755e+02  2.54739390e-02  3.21e+02 1.21e+00  1.57e+03  1.49e+03  3.95e+00 2.07e+03 1.49e+03  1.33e-01 2.03e-03   9111s
 187  -5.56757971e+02  2.54739390e-02  3.24e+02 1.21e+00  1.57e+03  1.51e+03  3.96e+00 2.09e+03 1.51e+03  1.31e-01 1.95e-03   9163s
 188  -5.60796617e+02  2.54739390e-02  3.26e+02 1.20e+00  1.56e+03  1.52e+03  3.96e+00 2.11e+03 1.52e+03  1.29e-01 1.89e-03   9250s
 189  -5.64770829e+02  2.54739390e-02  3.28e+02 1.20e+00  1.56e+03  1.53e+03  3.97e+00 2.13e+03 1.53e+03  1.28e-01 1.84e-03   9324s
 190  -5.68681615e+02  2.54739390e-02  3.30e+02 1.20e+00  1.56e+03  1.55e+03  3.98e+00 2.15e+03 1.55e+03  1.26e-01 1.79e-03   9369s
 191  -5.72526128e+02  2.54739390e-02  3.32e+02 1.20e+00  1.56e+03  1.56e+03  3.99e+00 2.16e+03 1.56e+03  1.25e-01 1.75e-03   9406s
 192  -5.76309274e+02  2.54739390e-02  3.35e+02 1.19e+00  1.55e+03  1.58e+03  3.99e+00 2.18e+03 1.58e+03  1.23e-01 1.70e-03   9445s
 193  -5.80035756e+02  2.54739390e-02  3.37e+02 1.19e+00  1.55e+03  1.59e+03  4.00e+00 2.20e+03 1.59e+03  1.22e-01 1.66e-03   9484s
 194  -5.57266996e+02  2.61632168e-02  3.23e+02 1.15e+00  1.50e+03 *5.60e-01  4.01e+00 2.22e+03 1.61e+03  4.82e-01 3.93e-02   9521s
 195  -5.61446671e+02  2.61632168e-02  3.26e+02 1.14e+00  1.49e+03  1.51e+03  3.95e+00 2.21e+03 1.51e+03  1.31e-01 1.97e-03   9594s
 196  -5.65514566e+02  2.61632168e-02  3.28e+02 1.14e+00  1.49e+03  1.53e+03  3.96e+00 2.23e+03 1.53e+03  1.30e-01 1.90e-03   9638s
 197  -5.69513546e+02  2.61632168e-02  3.30e+02 1.14e+00  1.49e+03  1.54e+03  3.97e+00 2.25e+03 1.54e+03  1.28e-01 1.85e-03   9681s
 198  -5.73448703e+02  2.61632168e-02  3.33e+02 1.14e+00  1.49e+03  1.56e+03  3.97e+00 2.27e+03 1.56e+03  1.26e-01 1.80e-03   9724s
 199  -5.77317171e+02  2.61632168e-02  3.35e+02 1.14e+00  1.48e+03  1.57e+03  3.98e+00 2.29e+03 1.57e+03  1.25e-01 1.75e-03   9769s
 200  -5.81127696e+02  2.61632168e-02  3.37e+02 1.13e+00  1.48e+03  1.58e+03  3.99e+00 2.31e+03 1.58e+03  1.23e-01 1.71e-03   9813s
 201  -5.84877382e+02  2.61632168e-02  3.39e+02 1.13e+00  1.48e+03  1.60e+03  4.00e+00 2.33e+03 1.60e+03  1.22e-01 1.66e-03   9856s
 202  -5.62129749e+02  2.68097763e-02  3.26e+02 1.09e+00  1.43e+03 *2.51e-01  4.00e+00 2.35e+03 1.61e+03  4.80e-01 3.89e-02   9898s
 203  -5.66297362e+02  2.68097763e-02  3.28e+02 1.09e+00  1.43e+03  1.52e+03  3.95e+00 2.34e+03 1.52e+03  1.31e-01 1.96e-03   9941s
 204  -5.70386184e+02  2.68097763e-02  3.30e+02 1.08e+00  1.42e+03  1.53e+03  3.96e+00 2.36e+03 1.53e+03  1.30e-01 1.90e-03   9984s
 205  -5.74409762e+02  2.68097763e-02  3.33e+02 1.08e+00  1.42e+03  1.55e+03  3.96e+00 2.38e+03 1.55e+03  1.28e-01 1.85e-03  10026s
 206  -5.78365157e+02  2.68097763e-02  3.35e+02 1.08e+00  1.42e+03  1.56e+03  3.97e+00 2.40e+03 1.56e+03  1.26e-01 1.80e-03  10068s
 207  -5.82257413e+02  2.68097763e-02  3.37e+02 1.08e+00  1.42e+03  1.58e+03  3.98e+00 2.42e+03 1.58e+03  1.25e-01 1.75e-03  10112s
 208  -5.86087528e+02  2.68097763e-02  3.39e+02 1.08e+00  1.41e+03  1.59e+03  3.99e+00 2.44e+03 1.59e+03  1.23e-01 1.71e-03  10155s
 209  -5.89860263e+02  2.68097763e-02  3.41e+02 1.07e+00  1.41e+03  1.61e+03  3.99e+00 2.46e+03 1.61e+03  1.22e-01 1.66e-03  10196s
 210  -5.93572755e+02  2.68097763e-02  3.43e+02 1.07e+00  1.41e+03  1.62e+03  4.00e+00 2.48e+03 1.62e+03  1.20e-01 1.62e-03  10240s
 211  -5.71210199e+02  2.74033965e-02  3.30e+02 1.03e+00  1.36e+03 *5.68e-01  4.01e+00 2.50e+03 1.63e+03  4.75e-01 3.77e-02  10277s
 212  -5.75372537e+02  2.74033965e-02  3.33e+02 1.03e+00  1.36e+03  1.54e+03  3.95e+00 2.50e+03 1.54e+03  1.30e-01 1.92e-03  10319s
 213  -5.79411365e+02  2.74033965e-02  3.35e+02 1.03e+00  1.36e+03  1.56e+03  3.96e+00 2.52e+03 1.56e+03  1.28e-01 1.85e-03  10362s
 214  -5.83385726e+02  2.74033965e-02  3.37e+02 1.03e+00  1.35e+03  1.57e+03  3.97e+00 2.54e+03 1.57e+03  1.26e-01 1.80e-03  10405s
 215  -5.87296635e+02  2.74033965e-02  3.39e+02 1.02e+00  1.35e+03  1.59e+03  3.98e+00 2.56e+03 1.59e+03  1.25e-01 1.75e-03  10448s
 216  -5.91141247e+02  2.74033965e-02  3.41e+02 1.02e+00  1.35e+03  1.60e+03  3.98e+00 2.58e+03 1.60e+03  1.23e-01 1.70e-03  10492s
 217  -5.94928261e+02  2.74033965e-02  3.44e+02 1.02e+00  1.35e+03  1.61e+03  3.99e+00 2.60e+03 1.61e+03  1.22e-01 1.66e-03  10535s
 218  -5.98658533e+02  2.74033965e-02  3.46e+02 1.02e+00  1.35e+03  1.63e+03  4.00e+00 2.63e+03 1.63e+03  1.20e-01 1.62e-03  10603s
 219  -5.76349636e+02  2.79605666e-02  3.33e+02 9.81e-01  1.30e+03 *3.38e-01  4.00e+00 2.65e+03 1.64e+03  4.73e-01 3.73e-02  10690s
 220  -5.80498126e+02  2.79605666e-02  3.35e+02 9.79e-01  1.30e+03  1.55e+03  3.95e+00 2.64e+03 1.55e+03  1.29e-01 1.91e-03  10772s
 221  -5.84555919e+02  2.79605666e-02  3.37e+02 9.77e-01  1.30e+03  1.57e+03  3.96e+00 2.66e+03 1.57e+03  1.28e-01 1.85e-03  10856s
 222  -5.88540945e+02  2.79605666e-02  3.40e+02 9.76e-01  1.29e+03  1.58e+03  3.97e+00 2.69e+03 1.58e+03  1.26e-01 1.79e-03  10943s
 223  -5.92466277e+02  2.79605666e-02  3.42e+02 9.74e-01  1.29e+03  1.59e+03  3.97e+00 2.71e+03 1.59e+03  1.25e-01 1.75e-03  11028s
 224  -5.96328924e+02  2.79605666e-02  3.44e+02 9.72e-01  1.29e+03  1.61e+03  3.98e+00 2.73e+03 1.61e+03  1.23e-01 1.70e-03  11108s
 225  -6.00129886e+02  2.79605666e-02  3.46e+02 9.71e-01  1.29e+03  1.62e+03  3.99e+00 2.75e+03 1.62e+03  1.22e-01 1.66e-03  11164s
 226  -6.03870146e+02  2.79605666e-02  3.48e+02 9.69e-01  1.29e+03  1.64e+03  3.99e+00 2.77e+03 1.64e+03  1.20e-01 1.62e-03  11207s
 227  -5.81638713e+02  2.84832242e-02  3.35e+02 9.33e-01  1.24e+03 *1.44e-01  4.00e+00 2.80e+03 1.65e+03  4.71e-01 3.68e-02  11250s
 228  -5.85839627e+02  2.84832242e-02  3.38e+02 9.32e-01  1.24e+03  1.56e+03  3.95e+00 2.79e+03 1.56e+03  1.29e-01 1.92e-03  11293s
 229  -5.89903630e+02  2.84832242e-02  3.40e+02 9.30e-01  1.24e+03  1.57e+03  3.96e+00 2.81e+03 1.57e+03  1.28e-01 1.84e-03  11334s
 230  -5.93902752e+02  2.84832242e-02  3.42e+02 9.28e-01  1.24e+03  1.59e+03  3.96e+00 2.84e+03 1.59e+03  1.26e-01 1.79e-03  11404s
 231  -5.97838016e+02  2.84832242e-02  3.44e+02 9.27e-01  1.24e+03  1.60e+03  3.97e+00 2.86e+03 1.60e+03  1.24e-01 1.74e-03  11455s
 232  -6.01710433e+02  2.84832242e-02  3.47e+02 9.25e-01  1.23e+03  1.62e+03  3.98e+00 2.89e+03 1.62e+03  1.23e-01 1.70e-03  11498s
 233  -6.05521003e+02  2.84832242e-02  3.49e+02 9.23e-01  1.23e+03  1.63e+03  3.99e+00 2.91e+03 1.63e+03  1.21e-01 1.65e-03  11541s
 234  -6.09274470e+02  2.84832242e-02  3.51e+02 9.22e-01  1.23e+03  1.65e+03  3.99e+00 2.93e+03 1.65e+03  1.20e-01 1.61e-03  11584s
 235  -6.12971686e+02  2.84832242e-02  3.53e+02 9.20e-01  1.23e+03  1.66e+03  4.00e+00 2.95e+03 1.66e+03  1.19e-01 1.57e-03  11628s
 236  -5.91129912e+02  2.89641704e-02  3.40e+02 8.88e-01  1.19e+03 *6.10e-01  4.01e+00 2.98e+03 1.68e+03  4.65e-01 3.57e-02  11665s
 237  -5.95248174e+02  2.89641704e-02  3.43e+02 8.86e-01  1.19e+03  1.58e+03  3.95e+00 2.97e+03 1.58e+03  1.27e-01 1.85e-03  11708s
 238  -5.99256228e+02  2.89641704e-02  3.45e+02 8.84e-01  1.19e+03  1.60e+03  3.96e+00 2.99e+03 1.60e+03  1.26e-01 1.78e-03  11752s
 239  -6.03196325e+02  2.89641704e-02  3.47e+02 8.83e-01  1.18e+03  1.61e+03  3.97e+00 3.02e+03 1.61e+03  1.24e-01 1.73e-03  11837s
 240  -6.07077378e+02  2.89641704e-02  3.49e+02 8.81e-01  1.18e+03  1.63e+03  3.98e+00 3.04e+03 1.63e+03  1.23e-01 1.69e-03  11919s
 241  -6.10896437e+02  2.89641704e-02  3.51e+02 8.80e-01  1.18e+03  1.64e+03  3.98e+00 3.07e+03 1.64e+03  1.21e-01 1.65e-03  11998s
 242  -6.14654494e+02  2.89641704e-02  3.53e+02 8.79e-01  1.18e+03  1.66e+03  3.99e+00 3.09e+03 1.66e+03  1.20e-01 1.60e-03  12042s
 243  -6.18356232e+02  2.89641704e-02  3.55e+02 8.77e-01  1.18e+03  1.67e+03  4.00e+00 3.12e+03 1.67e+03  1.18e-01 1.56e-03  12085s
 244  -5.96601454e+02  2.94161124e-02  3.43e+02 8.46e-01  1.14e+03 *4.87e-01  4.01e+00 3.14e+03 1.69e+03  4.63e-01 3.52e-02  12126s
 245  -6.00707816e+02  2.94161124e-02  3.45e+02 8.45e-01  1.14e+03  1.59e+03  3.95e+00 3.13e+03 1.59e+03  1.27e-01 1.83e-03  12168s
 246  -6.04716326e+02  2.94161124e-02  3.47e+02 8.43e-01  1.14e+03  1.61e+03  3.96e+00 3.16e+03 1.61e+03  1.25e-01 1.77e-03  12211s
 247  -6.08660818e+02  2.94161124e-02  3.50e+02 8.42e-01  1.13e+03  1.62e+03  3.97e+00 3.19e+03 1.62e+03  1.24e-01 1.72e-03  12255s
 248  -6.12546194e+02  2.94161124e-02  3.52e+02 8.40e-01  1.13e+03  1.64e+03  3.98e+00 3.21e+03 1.64e+03  1.22e-01 1.68e-03  12298s
 249  -6.16369502e+02  2.94161124e-02  3.54e+02 8.39e-01  1.13e+03  1.65e+03  3.98e+00 3.24e+03 1.65e+03  1.21e-01 1.64e-03  12337s
 250  -6.20131737e+02  2.94161124e-02  3.56e+02 8.38e-01  1.13e+03  1.67e+03  3.99e+00 3.26e+03 1.67e+03  1.19e-01 1.59e-03  12380s
 251  -6.23837586e+02  2.94161124e-02  3.58e+02 8.36e-01  1.13e+03  1.68e+03  4.00e+00 3.29e+03 1.68e+03  1.18e-01 1.56e-03  12422s
 252  -6.02193325e+02  2.98405848e-02  3.46e+02 8.07e-01  1.09e+03 *3.95e-01  4.00e+00 3.31e+03 1.70e+03  4.61e-01 3.47e-02  12463s
 253  -6.06345034e+02  2.98405848e-02  3.48e+02 8.06e-01  1.09e+03  1.61e+03  3.95e+00 3.30e+03 1.61e+03  1.27e-01 1.84e-03  12506s
 254  -6.10353352e+02  2.98405848e-02  3.50e+02 8.04e-01  1.09e+03  1.62e+03  3.96e+00 3.33e+03 1.62e+03  1.25e-01 1.76e-03  12548s
 255  -6.14301599e+02  2.98405848e-02  3.52e+02 8.03e-01  1.09e+03  1.64e+03  3.97e+00 3.36e+03 1.64e+03  1.23e-01 1.71e-03  12590s
 256  -6.18186770e+02  2.98405848e-02  3.55e+02 8.02e-01  1.08e+03  1.65e+03  3.97e+00 3.39e+03 1.65e+03  1.22e-01 1.67e-03  12633s
 257  -6.22009875e+02  2.98405848e-02  3.57e+02 8.00e-01  1.08e+03  1.66e+03  3.98e+00 3.41e+03 1.66e+03  1.20e-01 1.62e-03  12676s
 258  -6.25775673e+02  2.98405848e-02  3.59e+02 7.99e-01  1.08e+03  1.68e+03  3.99e+00 3.44e+03 1.68e+03  1.19e-01 1.58e-03  12718s
 259  -6.29481315e+02  2.98405848e-02  3.61e+02 7.98e-01  1.08e+03  1.69e+03  4.00e+00 3.47e+03 1.69e+03  1.18e-01 1.54e-03  12762s
 260  -6.07928812e+02  3.02398141e-02  3.48e+02 7.71e-01  1.05e+03 *3.46e-01  4.00e+00 3.49e+03 1.71e+03  4.58e-01 3.43e-02  12803s
 261  -6.12009821e+02  3.02398141e-02  3.51e+02 7.69e-01  1.04e+03  1.62e+03  3.95e+00 3.48e+03 1.62e+03  1.26e-01 1.79e-03  12842s
 262  -6.16017607e+02  3.02398141e-02  3.53e+02 7.68e-01  1.04e+03  1.63e+03  3.96e+00 3.51e+03 1.63e+03  1.25e-01 1.74e-03  12887s
 263  -6.19965322e+02  3.02398141e-02  3.55e+02 7.67e-01  1.04e+03  1.65e+03  3.97e+00 3.54e+03 1.65e+03  1.23e-01 1.70e-03  12931s
 264  -6.23849965e+02  3.02398141e-02  3.57e+02 7.65e-01  1.04e+03  1.66e+03  3.97e+00 3.57e+03 1.66e+03  1.21e-01 1.65e-03  13012s
 265  -6.27672545e+02  3.02398141e-02  3.59e+02 7.64e-01  1.04e+03  1.68e+03  3.98e+00 3.60e+03 1.68e+03  1.20e-01 1.61e-03  13098s
 266  -6.31437823e+02  3.02398141e-02  3.62e+02 7.63e-01  1.04e+03  1.69e+03  3.99e+00 3.63e+03 1.69e+03  1.19e-01 1.57e-03  13186s
 267  -6.35146661e+02  3.02398141e-02  3.64e+02 7.62e-01  1.04e+03  1.71e+03  4.00e+00 3.65e+03 1.71e+03  1.17e-01 1.53e-03  13266s
 268  -6.13708768e+02  3.06151608e-02  3.51e+02 7.36e-01  1.00e+03 *3.16e-01  4.00e+00 3.68e+03 1.72e+03  4.56e-01 3.38e-02  13350s
 269  -6.17792761e+02  3.06151608e-02  3.54e+02 7.35e-01  1.00e+03  1.63e+03  3.95e+00 3.67e+03 1.63e+03  1.26e-01 1.78e-03  13437s
 270  -6.21799445e+02  3.06151608e-02  3.56e+02 7.33e-01  1.00e+03  1.64e+03  3.96e+00 3.70e+03 1.64e+03  1.24e-01 1.73e-03  13519s
 271  -6.25742116e+02  3.06151608e-02  3.58e+02 7.32e-01  9.99e+02  1.66e+03  3.97e+00 3.73e+03 1.66e+03  1.22e-01 1.68e-03  13559s
 272  -6.29625679e+02  3.06151608e-02  3.60e+02 7.31e-01  9.98e+02  1.67e+03  3.97e+00 3.76e+03 1.67e+03  1.21e-01 1.64e-03  13604s
 273  -6.33447186e+02  3.06151608e-02  3.62e+02 7.30e-01  9.97e+02  1.69e+03  3.98e+00 3.79e+03 1.69e+03  1.20e-01 1.60e-03  13647s
 274  -6.37211402e+02  3.06151608e-02  3.64e+02 7.29e-01  9.95e+02  1.70e+03  3.99e+00 3.82e+03 1.70e+03  1.18e-01 1.56e-03  13691s
 275  -6.40915478e+02  3.06151608e-02  3.66e+02 7.28e-01  9.94e+02  1.72e+03  4.00e+00 3.85e+03 1.72e+03  1.17e-01 1.52e-03  13729s
 276  -6.19594556e+02  3.09682276e-02  3.54e+02 7.03e-01  9.64e+02 *3.19e-01  4.00e+00 3.88e+03 1.73e+03  4.53e-01 3.33e-02  13766s
 277  -6.23664642e+02  3.09682276e-02  3.57e+02 7.02e-01  9.62e+02  1.64e+03  3.95e+00 3.86e+03 1.64e+03  1.25e-01 1.76e-03  13810s
 278  -6.27665688e+02  3.09682276e-02  3.59e+02 7.01e-01  9.61e+02  1.66e+03  3.96e+00 3.90e+03 1.66e+03  1.23e-01 1.71e-03  13852s
 279  -6.31602805e+02  3.09682276e-02  3.61e+02 7.00e-01  9.59e+02  1.67e+03  3.97e+00 3.93e+03 1.67e+03  1.22e-01 1.67e-03  13911s
 280  -6.35480891e+02  3.09682276e-02  3.63e+02 6.99e-01  9.58e+02  1.69e+03  3.97e+00 3.96e+03 1.69e+03  1.20e-01 1.63e-03  13970s
 281  -6.39297007e+02  3.09682276e-02  3.65e+02 6.97e-01  9.57e+02  1.70e+03  3.98e+00 3.99e+03 1.70e+03  1.19e-01 1.58e-03  14013s
 282  -6.43055908e+02  3.09682276e-02  3.67e+02 6.96e-01  9.55e+02  1.72e+03  3.99e+00 4.02e+03 1.72e+03  1.18e-01 1.55e-03  14052s
 283  -6.46758457e+02  3.09682276e-02  3.69e+02 6.95e-01  9.54e+02  1.73e+03  4.00e+00 4.05e+03 1.73e+03  1.16e-01 1.51e-03  14096s
 284  -6.25577840e+02  3.13001853e-02  3.57e+02 6.73e-01  9.26e+02 *3.51e-01  4.00e+00 4.08e+03 1.74e+03  4.51e-01 3.28e-02  14139s
 285  -6.29690678e+02  3.13001853e-02  3.60e+02 6.71e-01  9.24e+02  1.65e+03  3.95e+00 4.07e+03 1.65e+03  1.24e-01 1.76e-03  14183s
 286  -6.33681387e+02  3.13001853e-02  3.62e+02 6.70e-01  9.23e+02  1.67e+03  3.96e+00 4.10e+03 1.67e+03  1.23e-01 1.69e-03  14226s
 287  -6.37612258e+02  3.13001853e-02  3.64e+02 6.69e-01  9.22e+02  1.68e+03  3.97e+00 4.14e+03 1.68e+03  1.21e-01 1.65e-03  14269s
 288  -6.41480310e+02  3.13001853e-02  3.66e+02 6.68e-01  9.20e+02  1.70e+03  3.97e+00 4.17e+03 1.70e+03  1.20e-01 1.61e-03  14342s
 289  -6.45290361e+02  3.13001853e-02  3.68e+02 6.67e-01  9.19e+02  1.71e+03  3.98e+00 4.20e+03 1.71e+03  1.18e-01 1.57e-03  14426s
 290  -6.49039530e+02  3.13001853e-02  3.70e+02 6.66e-01  9.18e+02  1.73e+03  3.99e+00 4.23e+03 1.73e+03  1.17e-01 1.53e-03  14509s
