
--------------- Linear optimization problem characteristics ---------------
Seed:                    14
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        1.33e-02
Norm of vector c:        2.27e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[-0.005 -0.013 +0.011 ... +0.016 -0.001 -0.005]
                          [+0.002 -0.003 -0.001 ... -0.000 -0.003 +0.007]]

RHS vector b:            [-0.011 -0.007]
Obj vector c:            [-0.003 +0.012 -0.002 ... -0.006 +0.006 -0.010]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.018 +0.027 +0.030 ... +0.032 +0.008 +0.016]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [-0.434 -1.952]

Optimal objective:       +1.84422195e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 113  -3.43209245e+02  1.00109569e-02  2.11e+02 1.29e+00  1.63e+03  9.75e+02  3.98e+00 1.65e+03 9.75e+02  1.65e-01 3.21e-03   5558s
 114  -3.47062809e+02  1.00109569e-02  2.14e+02 1.29e+00  1.63e+03  9.89e+02  4.00e+00 1.67e+03 9.89e+02  1.63e-01 3.10e-03   5626s
 115  -3.20254784e+02  1.08965981e-02  1.97e+02 1.19e+00  1.51e+03 *9.33e-01  4.01e+00 1.69e+03 1.00e+03  6.08e-01 7.75e-02   5667s
 116  -3.24884285e+02  1.08965981e-02  2.00e+02 1.19e+00  1.51e+03  8.98e+02  3.92e+00 1.72e+03 8.98e+02  1.85e-01 4.11e-03   5706s
 117  -3.29389838e+02  1.08965981e-02  2.03e+02 1.18e+00  1.50e+03  9.13e+02  3.93e+00 1.74e+03 9.13e+02  1.82e-01 3.94e-03   5747s
 118  -3.33792066e+02  1.08965981e-02  2.06e+02 1.18e+00  1.50e+03  9.28e+02  3.94e+00 1.77e+03 9.28e+02  1.78e-01 3.79e-03   5786s
 119  -3.38093062e+02  1.08965981e-02  2.08e+02 1.17e+00  1.49e+03  9.43e+02  3.95e+00 1.79e+03 9.43e+02  1.75e-01 3.64e-03   5829s
 120  -3.42294907e+02  1.08965981e-02  2.11e+02 1.17e+00  1.49e+03  9.58e+02  3.96e+00 1.81e+03 9.58e+02  1.72e-01 3.51e-03   5872s
 121  -3.46403781e+02  1.08965981e-02  2.13e+02 1.16e+00  1.48e+03  9.73e+02  3.98e+00 1.84e+03 9.73e+02  1.69e-01 3.38e-03   5915s
 122  -3.50421542e+02  1.08965981e-02  2.16e+02 1.16e+00  1.48e+03  9.87e+02  3.99e+00 1.86e+03 9.87e+02  1.67e-01 3.26e-03   5952s
 123  -3.22087471e+02  1.17278051e-02  1.99e+02 1.07e+00  1.37e+03 *3.53e-01  4.00e+00 1.88e+03 1.00e+03  6.16e-01 8.09e-02   5995s
 124  -3.26967839e+02  1.17278051e-02  2.02e+02 1.06e+00  1.36e+03  8.92e+02  3.91e+00 1.92e+03 8.92e+02  1.90e-01 4.38e-03   6038s
 125  -3.31694435e+02  1.17278051e-02  2.04e+02 1.06e+00  1.36e+03  9.08e+02  3.92e+00 1.95e+03 9.08e+02  1.87e-01 4.17e-03   6081s
 126  -3.36308592e+02  1.17278051e-02  2.07e+02 1.05e+00  1.35e+03  9.23e+02  3.93e+00 1.98e+03 9.23e+02  1.83e-01 4.01e-03   6124s
 127  -3.40817159e+02  1.17278051e-02  2.10e+02 1.05e+00  1.35e+03  9.39e+02  3.95e+00 2.00e+03 9.39e+02  1.80e-01 3.85e-03   6166s
 128  -3.45217845e+02  1.17278051e-02  2.13e+02 1.04e+00  1.34e+03  9.54e+02  3.96e+00 2.03e+03 9.54e+02  1.77e-01 3.70e-03   6209s
 129  -3.49517273e+02  1.17278051e-02  2.16e+02 1.04e+00  1.34e+03  9.69e+02  3.97e+00 2.05e+03 9.69e+02  1.74e-01 3.56e-03   6251s
 130  -3.53721743e+02  1.17278051e-02  2.18e+02 1.04e+00  1.34e+03  9.84e+02  3.98e+00 2.08e+03 9.84e+02  1.71e-01 3.43e-03   6287s
 131  -3.57837251e+02  1.17278051e-02  2.21e+02 1.03e+00  1.33e+03  9.99e+02  4.00e+00 2.11e+03 9.99e+02  1.68e-01 3.31e-03   6330s
 132  -3.29025930e+02  1.24679704e-02  2.03e+02 9.51e-01  1.23e+03 *1.14e+00  4.01e+00 2.13e+03 1.01e+03  6.16e-01 8.08e-02   6371s
 133  -3.33988569e+02  1.24679704e-02  2.06e+02 9.46e-01  1.23e+03  9.03e+02  3.92e+00 2.18e+03 9.03e+02  1.92e-01 4.43e-03   6410s
 134  -3.38824103e+02  1.24679704e-02  2.09e+02 9.42e-01  1.22e+03  9.19e+02  3.93e+00 2.21e+03 9.19e+02  1.88e-01 4.24e-03   6453s
 135  -3.43540119e+02  1.24679704e-02  2.12e+02 9.39e-01  1.22e+03  9.35e+02  3.94e+00 2.24e+03 9.35e+02  1.84e-01 4.07e-03   6491s
 136  -3.48148435e+02  1.24679704e-02  2.15e+02 9.35e-01  1.22e+03  9.50e+02  3.95e+00 2.27e+03 9.50e+02  1.81e-01 3.91e-03   6531s
 137  -3.52646682e+02  1.24679704e-02  2.18e+02 9.31e-01  1.21e+03  9.66e+02  3.97e+00 2.30e+03 9.66e+02  1.78e-01 3.76e-03   6574s
 138  -3.57046004e+02  1.24679704e-02  2.21e+02 9.28e-01  1.21e+03  9.81e+02  3.98e+00 2.33e+03 9.81e+02  1.75e-01 3.62e-03   6650s
 139  -3.61344011e+02  1.24679704e-02  2.23e+02 9.25e-01  1.20e+03  9.97e+02  3.99e+00 2.36e+03 9.97e+02  1.72e-01 3.48e-03   6732s
 140  -3.30834532e+02  1.31597995e-02  2.04e+02 8.47e-01  1.11e+03 *4.66e-01  4.00e+00 2.39e+03 1.01e+03  6.25e-01 8.45e-02   6809s
 141  -3.36132263e+02  1.31597995e-02  2.08e+02 8.43e-01  1.11e+03  8.97e+02  3.91e+00 2.45e+03 8.97e+02  1.97e-01 4.78e-03   6884s
 142  -3.41218073e+02  1.31597995e-02  2.11e+02 8.39e-01  1.10e+03  9.13e+02  3.92e+00 2.48e+03 9.13e+02  1.93e-01 4.51e-03   6963s
 143  -3.46173925e+02  1.31597995e-02  2.14e+02 8.35e-01  1.10e+03  9.30e+02  3.93e+00 2.52e+03 9.30e+02  1.89e-01 4.32e-03   7042s
 144  -3.51007555e+02  1.31597995e-02  2.17e+02 8.32e-01  1.09e+03  9.46e+02  3.95e+00 2.56e+03 9.46e+02  1.86e-01 4.14e-03   7104s
 145  -3.55726319e+02  1.31597995e-02  2.20e+02 8.28e-01  1.09e+03  9.62e+02  3.96e+00 2.59e+03 9.62e+02  1.83e-01 3.98e-03   7145s
 146  -3.60337215e+02  1.31597995e-02  2.23e+02 8.25e-01  1.09e+03  9.78e+02  3.97e+00 2.63e+03 9.78e+02  1.79e-01 3.83e-03   7188s
 147  -3.64842394e+02  1.31597995e-02  2.26e+02 8.22e-01  1.08e+03  9.94e+02  3.98e+00 2.66e+03 9.94e+02  1.76e-01 3.68e-03   7228s
 148  -3.69244003e+02  1.31597995e-02  2.28e+02 8.19e-01  1.08e+03  1.01e+03  4.00e+00 2.70e+03 1.01e+03  1.73e-01 3.54e-03   7269s
 149  -3.38199535e+02  1.37719029e-02  2.09e+02 7.50e-01  9.96e+02 *1.22e+00  4.01e+00 2.73e+03 1.02e+03  6.24e-01 8.44e-02   7308s
 150  -3.43547552e+02  1.37719029e-02  2.13e+02 7.47e-01  9.91e+02  9.08e+02  3.91e+00 2.79e+03 9.08e+02  1.98e-01 4.80e-03   7350s
 151  -3.48749302e+02  1.37719029e-02  2.16e+02 7.43e-01  9.87e+02  9.25e+02  3.93e+00 2.84e+03 9.25e+02  1.95e-01 4.58e-03   7393s
 152  -3.53823502e+02  1.37719029e-02  2.19e+02 7.40e-01  9.83e+02  9.42e+02  3.94e+00 2.88e+03 9.42e+02  1.91e-01 4.39e-03   7435s
 153  -3.58772819e+02  1.37719029e-02  2.22e+02 7.37e-01  9.80e+02  9.58e+02  3.95e+00 2.92e+03 9.58e+02  1.87e-01 4.21e-03   7478s
 154  -3.63604752e+02  1.37719029e-02  2.25e+02 7.34e-01  9.76e+02  9.75e+02  3.96e+00 2.96e+03 9.75e+02  1.84e-01 4.04e-03   7521s
 155  -3.68321713e+02  1.37719029e-02  2.28e+02 7.31e-01  9.73e+02  9.91e+02  3.98e+00 3.00e+03 9.91e+02  1.81e-01 3.89e-03   7574s
 156  -3.72930721e+02  1.37719029e-02  2.31e+02 7.28e-01  9.69e+02  1.01e+03  3.99e+00 3.04e+03 1.01e+03  1.77e-01 3.74e-03   7653s
 157  -3.39960684e+02  1.43419729e-02  2.11e+02 6.64e-01  8.91e+02 *4.60e-01  4.00e+00 3.08e+03 1.02e+03  6.34e-01 8.85e-02   7725s
 158  -3.45650208e+02  1.43419729e-02  2.14e+02 6.60e-01  8.87e+02  9.01e+02  3.91e+00 3.16e+03 9.01e+02  2.04e-01 5.17e-03   7790s
 159  -3.51135461e+02  1.43419729e-02  2.18e+02 6.57e-01  8.83e+02  9.19e+02  3.92e+00 3.21e+03 9.19e+02  2.00e-01 4.89e-03   7837s
 160  -3.56476422e+02  1.43419729e-02  2.21e+02 6.54e-01  8.80e+02  9.37e+02  3.93e+00 3.26e+03 9.37e+02  1.96e-01 4.67e-03   7879s
 161  -3.61681544e+02  1.43419729e-02  2.24e+02 6.51e-01  8.76e+02  9.54e+02  3.94e+00 3.31e+03 9.54e+02  1.93e-01 4.47e-03   7922s
 162  -3.66763955e+02  1.43419729e-02  2.27e+02 6.48e-01  8.73e+02  9.71e+02  3.96e+00 3.36e+03 9.71e+02  1.89e-01 4.29e-03   7961s
 163  -3.71721131e+02  1.43419729e-02  2.31e+02 6.46e-01  8.69e+02  9.87e+02  3.97e+00 3.40e+03 9.87e+02  1.85e-01 4.12e-03   8029s
 164  -3.76560606e+02  1.43419729e-02  2.34e+02 6.43e-01  8.66e+02  1.00e+03  3.98e+00 3.45e+03 1.00e+03  1.82e-01 3.96e-03   8078s
 165  -3.81284819e+02  1.43419729e-02  2.37e+02 6.41e-01  8.63e+02  1.02e+03  4.00e+00 3.50e+03 1.02e+03  1.79e-01 3.80e-03   8120s
 166  -3.47704454e+02  1.48429571e-02  2.16e+02 5.84e-01  7.94e+02 *1.15e+00  4.01e+00 3.54e+03 1.04e+03  6.33e-01 8.84e-02   8159s
 167  -3.53492969e+02  1.48429571e-02  2.19e+02 5.81e-01  7.90e+02  9.13e+02  3.91e+00 3.63e+03 9.13e+02  2.06e-01 5.22e-03   8203s
 168  -3.59107723e+02  1.48429571e-02  2.23e+02 5.78e-01  7.87e+02  9.31e+02  3.92e+00 3.69e+03 9.31e+02  2.02e-01 4.97e-03   8245s
 169  -3.64586096e+02  1.48429571e-02  2.26e+02 5.75e-01  7.83e+02  9.49e+02  3.94e+00 3.75e+03 9.49e+02  1.98e-01 4.76e-03   8287s
 170  -3.69920109e+02  1.48429571e-02  2.30e+02 5.73e-01  7.80e+02  9.67e+02  3.95e+00 3.80e+03 9.67e+02  1.94e-01 4.55e-03   8330s
 171  -3.75128660e+02  1.48429571e-02  2.33e+02 5.70e-01  7.77e+02  9.84e+02  3.96e+00 3.86e+03 9.84e+02  1.90e-01 4.37e-03   8370s
 172  -3.80209127e+02  1.48429571e-02  2.36e+02 5.68e-01  7.74e+02  1.00e+03  3.98e+00 3.92e+03 1.00e+03  1.87e-01 4.19e-03   8454s
 173  -3.85164238e+02  1.48429571e-02  2.39e+02 5.65e-01  7.71e+02  1.02e+03  3.99e+00 3.97e+03 1.02e+03  1.83e-01 4.02e-03   8533s
 174  -3.49393239e+02  1.53075731e-02  2.17e+02 5.13e-01  7.06e+02 *3.16e-01  4.00e+00 4.03e+03 1.03e+03  6.43e-01 9.30e-02   8588s
 175  -3.55591913e+02  1.53075731e-02  2.21e+02 5.10e-01  7.03e+02  9.06e+02  3.91e+00 4.14e+03 9.06e+02  2.12e-01 5.66e-03   8631s
 176  -3.61528034e+02  1.53075731e-02  2.25e+02 5.07e-01  6.99e+02  9.25e+02  3.92e+00 4.21e+03 9.25e+02  2.08e-01 5.31e-03   8674s
 177  -3.67303771e+02  1.53075731e-02  2.28e+02 5.05e-01  6.96e+02  9.43e+02  3.93e+00 4.28e+03 9.43e+02  2.04e-01 5.07e-03   8716s
 178  -3.72934002e+02  1.53075731e-02  2.32e+02 5.02e-01  6.93e+02  9.61e+02  3.94e+00 4.34e+03 9.61e+02  2.00e-01 4.85e-03   8756s
 179  -3.78416258e+02  1.53075731e-02  2.35e+02 5.00e-01  6.90e+02  9.79e+02  3.96e+00 4.41e+03 9.79e+02  1.96e-01 4.64e-03   8815s
 180  -3.83769910e+02  1.53075731e-02  2.39e+02 4.98e-01  6.87e+02  9.97e+02  3.97e+00 4.48e+03 9.97e+02  1.92e-01 4.45e-03   8878s
 181  -3.88986996e+02  1.53075731e-02  2.42e+02 4.96e-01  6.85e+02  1.01e+03  3.98e+00 4.54e+03 1.01e+03  1.88e-01 4.27e-03   8921s
 182  -3.94080736e+02  1.53075731e-02  2.45e+02 4.94e-01  6.82e+02  1.03e+03  3.99e+00 4.61e+03 1.03e+03  1.85e-01 4.10e-03   8961s
 183  -3.57611508e+02  1.57127259e-02  2.23e+02 4.48e-01  6.25e+02 *9.55e-01  4.01e+00 4.67e+03 1.05e+03  6.43e-01 9.28e-02   9002s
 184  -3.63929550e+02  1.57127259e-02  2.27e+02 4.45e-01  6.21e+02  9.18e+02  3.91e+00 4.80e+03 9.18e+02  2.14e-01 5.73e-03   9045s
 185  -3.70016969e+02  1.57127259e-02  2.30e+02 4.43e-01  6.18e+02  9.38e+02  3.92e+00 4.88e+03 9.38e+02  2.10e-01 5.41e-03   9088s
 186  -3.75952231e+02  1.57127259e-02  2.34e+02 4.41e-01  6.15e+02  9.56e+02  3.93e+00 4.96e+03 9.56e+02  2.05e-01 5.17e-03   9128s
 187  -3.81726790e+02  1.57127259e-02  2.38e+02 4.38e-01  6.13e+02  9.75e+02  3.95e+00 5.04e+03 9.75e+02  2.01e-01 4.94e-03   9171s
 188  -3.87355572e+02  1.57127259e-02  2.41e+02 4.36e-01  6.10e+02  9.93e+02  3.96e+00 5.12e+03 9.93e+02  1.97e-01 4.72e-03   9214s
 189  -3.92847134e+02  1.57127259e-02  2.45e+02 4.34e-01  6.08e+02  1.01e+03  3.97e+00 5.20e+03 1.01e+03  1.93e-01 4.53e-03   9248s
 190  -3.98198905e+02  1.57127259e-02  2.48e+02 4.32e-01  6.05e+02  1.03e+03  3.99e+00 5.27e+03 1.03e+03  1.90e-01 4.34e-03   9291s
 191  -3.59190981e+02  1.60869496e-02  2.24e+02 3.90e-01  5.51e+02 *6.51e-02  4.00e+00 5.35e+03 1.05e+03  6.53e-01 9.80e-02   9333s
 192  -3.65920007e+02  1.60869496e-02  2.28e+02 3.88e-01  5.48e+02  9.10e+02  3.90e+00 5.52e+03 9.10e+02  2.21e-01 6.19e-03   9376s
 193  -3.72372773e+02  1.60869496e-02  2.32e+02 3.85e-01  5.45e+02  9.30e+02  3.91e+00 5.62e+03 9.30e+02  2.16e-01 5.81e-03   9418s
 194  -3.78653213e+02  1.60869496e-02  2.36e+02 3.83e-01  5.43e+02  9.50e+02  3.93e+00 5.71e+03 9.50e+02  2.12e-01 5.54e-03   9460s
 195  -3.84764984e+02  1.60869496e-02  2.40e+02 3.81e-01  5.40e+02  9.69e+02  3.94e+00 5.81e+03 9.69e+02  2.07e-01 5.29e-03   9499s
 196  -3.90717736e+02  1.60869496e-02  2.44e+02 3.79e-01  5.37e+02  9.88e+02  3.95e+00 5.90e+03 9.88e+02  2.03e-01 5.05e-03   9542s
 197  -3.96514856e+02  1.60869496e-02  2.48e+02 3.77e-01  5.35e+02  1.01e+03  3.96e+00 5.99e+03 1.01e+03  1.99e-01 4.83e-03   9581s
 198  -4.02165402e+02  1.60869496e-02  2.51e+02 3.76e-01  5.33e+02  1.03e+03  3.98e+00 6.08e+03 1.03e+03  1.95e-01 4.62e-03   9624s
 199  -4.07677998e+02  1.60869496e-02  2.55e+02 3.74e-01  5.31e+02  1.04e+03  3.99e+00 6.18e+03 1.04e+03  1.92e-01 4.43e-03   9663s
 200  -3.67816229e+02  1.64108300e-02  2.30e+02 3.37e-01  4.83e+02 *6.30e-01  4.01e+00 6.27e+03 1.06e+03  6.53e-01 9.80e-02   9699s
 201  -3.74688097e+02  1.64108300e-02  2.34e+02 3.35e-01  4.81e+02  9.23e+02  3.91e+00 6.46e+03 9.23e+02  2.23e-01 6.27e-03   9743s
 202  -3.81331514e+02  1.64108300e-02  2.38e+02 3.33e-01  4.78e+02  9.43e+02  3.92e+00 6.58e+03 9.43e+02  2.18e-01 5.93e-03   9785s
 203  -3.87791635e+02  1.64108300e-02  2.42e+02 3.31e-01  4.76e+02  9.63e+02  3.93e+00 6.69e+03 9.63e+02  2.14e-01 5.65e-03   9833s
 204  -3.94078796e+02  1.64108300e-02  2.46e+02 3.30e-01  4.73e+02  9.83e+02  3.94e+00 6.80e+03 9.83e+02  2.09e-01 5.39e-03   9914s
 205  -4.00196725e+02  1.64108300e-02  2.50e+02 3.28e-01  4.71e+02  1.00e+03  3.96e+00 6.91e+03 1.00e+03  2.05e-01 5.15e-03   9996s
 206  -4.06161102e+02  1.64108300e-02  2.54e+02 3.26e-01  4.69e+02  1.02e+03  3.97e+00 7.02e+03 1.02e+03  2.01e-01 4.92e-03  10083s
 207  -4.11969242e+02  1.64108300e-02  2.58e+02 3.25e-01  4.67e+02  1.04e+03  3.98e+00 7.13e+03 1.04e+03  1.97e-01 4.71e-03  10163s
 208  -4.17635931e+02  1.64108300e-02  2.61e+02 3.23e-01  4.65e+02  1.06e+03  4.00e+00 7.24e+03 1.06e+03  1.93e-01 4.51e-03  10248s
 209  -3.77045625e+02  1.66898327e-02  2.36e+02 2.92e-01  4.24e+02 *1.25e+00  4.01e+00 7.35e+03 1.08e+03  6.52e-01 9.75e-02  10327s
 210  -3.84105184e+02  1.66898327e-02  2.40e+02 2.90e-01  4.22e+02  9.37e+02  3.91e+00 7.57e+03 9.37e+02  2.25e-01 6.38e-03  10407s
 211  -3.90916987e+02  1.66898327e-02  2.45e+02 2.88e-01  4.19e+02  9.58e+02  3.92e+00 7.71e+03 9.58e+02  2.20e-01 6.03e-03  10449s
 212  -3.97548006e+02  1.66898327e-02  2.49e+02 2.87e-01  4.17e+02  9.79e+02  3.94e+00 7.85e+03 9.79e+02  2.15e-01 5.74e-03  10489s
 213  -4.04001953e+02  1.66898327e-02  2.53e+02 2.85e-01  4.15e+02  9.99e+02  3.95e+00 7.98e+03 9.99e+02  2.11e-01 5.48e-03  10529s
 214  -4.10282593e+02  1.66898327e-02  2.57e+02 2.83e-01  4.13e+02  1.02e+03  3.96e+00 8.11e+03 1.02e+03  2.06e-01 5.23e-03  10573s
 215  -4.16399844e+02  1.66898327e-02  2.61e+02 2.82e-01  4.11e+02  1.04e+03  3.97e+00 8.24e+03 1.04e+03  2.02e-01 5.00e-03  10612s
 216  -4.22357192e+02  1.66898327e-02  2.65e+02 2.81e-01  4.09e+02  1.06e+03  3.99e+00 8.37e+03 1.06e+03  1.98e-01 4.78e-03  10651s
 217  -3.78864140e+02  1.69454262e-02  2.37e+02 2.52e-01  3.71e+02 *2.88e-01  4.00e+00 8.50e+03 1.08e+03  6.63e-01 1.03e-01  10690s
 218  -3.86325725e+02  1.69454262e-02  2.42e+02 2.50e-01  3.69e+02  9.29e+02  3.90e+00 8.79e+03 9.29e+02  2.33e-01 6.84e-03  10730s
 219  -3.93563916e+02  1.69454262e-02  2.47e+02 2.48e-01  3.67e+02  9.51e+02  3.91e+00 8.96e+03 9.51e+02  2.27e-01 6.49e-03  10772s
 220  -4.00590949e+02  1.69454262e-02  2.51e+02 2.47e-01  3.64e+02  9.72e+02  3.93e+00 9.12e+03 9.72e+02  2.22e-01 6.17e-03  10815s
 221  -4.07425342e+02  1.69454262e-02  2.56e+02 2.45e-01  3.63e+02  9.93e+02  3.94e+00 9.29e+03 9.93e+02  2.17e-01 5.87e-03  10855s
 222  -4.14077860e+02  1.69454262e-02  2.60e+02 2.44e-01  3.61e+02  1.01e+03  3.95e+00 9.45e+03 1.01e+03  2.13e-01 5.60e-03  10894s
 223  -4.20545823e+02  1.69454262e-02  2.64e+02 2.43e-01  3.59e+02  1.03e+03  3.97e+00 9.60e+03 1.03e+03  2.08e-01 5.34e-03  10937s
 224  -4.26846031e+02  1.69454262e-02  2.68e+02 2.42e-01  3.57e+02  1.05e+03  3.98e+00 9.76e+03 1.05e+03  2.04e-01 5.10e-03  10979s
 225  -4.32988148e+02  1.69454262e-02  2.72e+02 2.40e-01  3.56e+02  1.07e+03  3.99e+00 9.92e+03 1.07e+03  2.00e-01 4.88e-03  11021s
 226  -3.88643941e+02  1.71636150e-02  2.44e+02 2.16e-01  3.23e+02 *8.51e-01  4.01e+00 1.01e+04 1.09e+03  6.62e-01 1.03e-01  11062s
 227  -3.96416434e+02  1.71636150e-02  2.49e+02 2.14e-01  3.20e+02  9.44e+02  3.91e+00 1.04e+04 9.44e+02  2.34e-01 7.06e-03  11105s
 228  -4.03852066e+02  1.71636150e-02  2.54e+02 2.13e-01  3.19e+02  9.66e+02  3.92e+00 1.06e+04 9.66e+02  2.29e-01 6.60e-03  11147s
 229  -4.11078676e+02  1.71636150e-02  2.58e+02 2.11e-01  3.17e+02  9.88e+02  3.93e+00 1.08e+04 9.88e+02  2.24e-01 6.27e-03  11188s
 230  -4.18107765e+02  1.71636150e-02  2.63e+02 2.10e-01  3.15e+02  1.01e+03  3.94e+00 1.10e+04 1.01e+03  2.19e-01 5.97e-03  11227s
 231  -4.24936645e+02  1.71636150e-02  2.67e+02 2.09e-01  3.13e+02  1.03e+03  3.96e+00 1.12e+04 1.03e+03  2.14e-01 5.68e-03  11263s
 232  -4.31589859e+02  1.71636150e-02  2.71e+02 2.08e-01  3.12e+02  1.05e+03  3.97e+00 1.14e+04 1.05e+03  2.10e-01 5.43e-03  11303s
 233  -4.38057973e+02  1.71636150e-02  2.76e+02 2.07e-01  3.10e+02  1.07e+03  3.98e+00 1.16e+04 1.07e+03  2.06e-01 5.17e-03  11345s
 234  -4.44364170e+02  1.71636150e-02  2.80e+02 2.06e-01  3.09e+02  1.09e+03  4.00e+00 1.18e+04 1.09e+03  2.01e-01 4.95e-03  11385s
 235  -3.99335574e+02  1.73489408e-02  2.51e+02 1.85e-01  2.80e+02 *1.55e+00  4.01e+00 1.19e+04 1.11e+03  6.60e-01 1.02e-01  11427s
 236  -4.07215130e+02  1.73489408e-02  2.56e+02 1.83e-01  2.79e+02  9.61e+02  3.91e+00 1.23e+04 9.61e+02  2.36e-01 7.07e-03  11471s
 237  -4.14844873e+02  1.73489408e-02  2.61e+02 1.82e-01  2.77e+02  9.84e+02  3.92e+00 1.26e+04 9.84e+02  2.30e-01 6.69e-03  11519s
 238  -4.22253262e+02  1.73489408e-02  2.66e+02 1.81e-01  2.75e+02  1.01e+03  3.94e+00 1.28e+04 1.01e+03  2.25e-01 6.35e-03  11600s
 239  -4.29452439e+02  1.73489408e-02  2.70e+02 1.80e-01  2.74e+02  1.03e+03  3.95e+00 1.31e+04 1.03e+03  2.20e-01 6.04e-03  11678s
 240  -4.36454003e+02  1.73489408e-02  2.75e+02 1.79e-01  2.72e+02  1.05e+03  3.96e+00 1.33e+04 1.05e+03  2.15e-01 5.75e-03  11747s
 241  -4.43269024e+02  1.73489408e-02  2.79e+02 1.78e-01  2.71e+02  1.07e+03  3.98e+00 1.35e+04 1.07e+03  2.11e-01 5.49e-03  11819s
 242  -4.49901428e+02  1.73489408e-02  2.83e+02 1.77e-01  2.70e+02  1.09e+03  3.99e+00 1.37e+04 1.09e+03  2.07e-01 5.24e-03  11892s
 243  -4.01733166e+02  1.75167944e-02  2.53e+02 1.58e-01  2.43e+02 *5.67e-01  4.00e+00 1.40e+04 1.11e+03  6.70e-01 1.07e-01  11954s
 244  -4.10180067e+02  1.75167944e-02  2.58e+02 1.57e-01  2.42e+02  9.54e+02  3.90e+00 1.45e+04 9.54e+02  2.43e-01 7.69e-03  11994s
 245  -4.18264504e+02  1.75167944e-02  2.64e+02 1.56e-01  2.40e+02  9.77e+02  3.92e+00 1.48e+04 9.77e+02  2.38e-01 7.18e-03  12038s
 246  -4.26116991e+02  1.75167944e-02  2.69e+02 1.55e-01  2.39e+02  1.00e+03  3.93e+00 1.51e+04 1.00e+03  2.32e-01 6.81e-03  12082s
 247  -4.33742392e+02  1.75167944e-02  2.74e+02 1.54e-01  2.37e+02  1.02e+03  3.94e+00 1.53e+04 1.02e+03  2.27e-01 6.47e-03  12124s
 248  -4.41145690e+02  1.75167944e-02  2.78e+02 1.53e-01  2.36e+02  1.05e+03  3.95e+00 1.56e+04 1.05e+03  2.22e-01 6.14e-03  12167s
 249  -4.48346354e+02  1.75167944e-02  2.83e+02 1.52e-01  2.35e+02  1.07e+03  3.97e+00 1.59e+04 1.07e+03  2.17e-01 5.85e-03  12210s
 250  -4.55355689e+02  1.75167944e-02  2.87e+02 1.51e-01  2.34e+02  1.09e+03  3.98e+00 1.62e+04 1.09e+03  2.12e-01 5.58e-03  12253s
 251  -4.62177665e+02  1.75167944e-02  2.92e+02 1.50e-01  2.32e+02  1.11e+03  4.00e+00 1.65e+04 1.11e+03  2.08e-01 5.32e-03  12296s
 252  -4.13273087e+02  1.76579310e-02  2.61e+02 1.34e-01  2.10e+02 *1.26e+00  4.01e+00 1.67e+04 1.13e+03  6.68e-01 1.06e-01  12360s
 253  -4.21894373e+02  1.76579310e-02  2.66e+02 1.33e-01  2.09e+02  9.72e+02  3.91e+00 1.73e+04 9.72e+02  2.45e-01 7.74e-03  12446s
 254  -4.30196109e+02  1.76579310e-02  2.72e+02 1.32e-01  2.07e+02  9.96e+02  3.92e+00 1.77e+04 9.96e+02  2.39e-01 7.27e-03  12533s
 255  -4.38244173e+02  1.76579310e-02  2.77e+02 1.31e-01  2.06e+02  1.02e+03  3.93e+00 1.80e+04 1.02e+03  2.33e-01 6.89e-03  12597s
 256  -4.46060061e+02  1.76579310e-02  2.82e+02 1.30e-01  2.05e+02  1.04e+03  3.95e+00 1.84e+04 1.04e+03  2.28e-01 6.54e-03  12639s
 257  -4.53656401e+02  1.76579310e-02  2.87e+02 1.30e-01  2.04e+02  1.07e+03  3.96e+00 1.87e+04 1.07e+03  2.23e-01 6.22e-03  12682s
 258  -4.61045268e+02  1.76579310e-02  2.91e+02 1.29e-01  2.02e+02  1.09e+03  3.97e+00 1.91e+04 1.09e+03  2.18e-01 5.92e-03  12726s
 259  -4.68223823e+02  1.76579310e-02  2.96e+02 1.28e-01  2.01e+02  1.11e+03  3.99e+00 1.94e+04 1.11e+03  2.13e-01 5.63e-03  12765s
 260  -4.15761435e+02  1.77849587e-02  2.63e+02 1.14e-01  1.81e+02 *2.78e-01  4.00e+00 1.97e+04 1.13e+03  6.79e-01 1.12e-01  12802s
 261  -4.24959978e+02  1.77849587e-02  2.69e+02 1.13e-01  1.79e+02  9.64e+02  3.90e+00 2.05e+04 9.64e+02  2.53e-01 8.38e-03  12846s
