
--------------- Linear optimization problem characteristics ---------------
Seed:                    85
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        3.65e-02
Norm of vector c:        2.52e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[+0.003 -0.010 +0.003 ... -0.002 +0.005 -0.010]
                          [+0.000 -0.011 -0.007 ... +0.002 -0.002 +0.001]]

RHS vector b:            [-0.036 -0.008]
Obj vector c:            [+0.005 -0.020 +0.006 ... -0.003 +0.010 -0.020]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.022 +0.018 +0.010 ... +0.004 +0.017 +0.035]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [+1.998 +0.098]

Optimal objective:       -7.18125461e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 128   6.80542540e+02 -5.85476475e-01  3.41e+02 2.04e+01  2.47e+04  1.84e+03  3.01e+00 1.46e+02 1.84e+03  1.25e-01 1.77e-03   3819s
 129   6.85703552e+02 -5.85476475e-01  3.43e+02 2.04e+01  2.47e+04  1.86e+03  3.00e+00 1.47e+02 1.86e+03  1.23e-01 1.72e-03   3851s
 130   6.35698115e+02 -5.37514960e-01  3.18e+02 1.89e+01  2.30e+04 *2.18e+00  2.99e+00 1.49e+02 1.88e+03  5.97e-01 7.31e-02   3878s
 131   6.41816540e+02 -5.37514960e-01  3.21e+02 1.89e+01  2.30e+04  1.68e+03  3.07e+00 1.49e+02 1.68e+03  1.40e-01 2.28e-03   3909s
 132   6.47755480e+02 -5.37514960e-01  3.24e+02 1.88e+01  2.29e+04  1.70e+03  3.06e+00 1.50e+02 1.70e+03  1.38e-01 2.19e-03   3941s
 133   6.53601248e+02 -5.37514960e-01  3.27e+02 1.88e+01  2.29e+04  1.72e+03  3.05e+00 1.52e+02 1.72e+03  1.36e-01 2.12e-03   3972s
 134   6.59343496e+02 -5.37514960e-01  3.30e+02 1.88e+01  2.28e+04  1.74e+03  3.04e+00 1.53e+02 1.74e+03  1.34e-01 2.06e-03   4003s
 135   6.65000737e+02 -5.37514960e-01  3.33e+02 1.87e+01  2.28e+04  1.76e+03  3.03e+00 1.55e+02 1.76e+03  1.32e-01 2.00e-03   4034s
 136   6.70562815e+02 -5.37514960e-01  3.36e+02 1.87e+01  2.28e+04  1.78e+03  3.02e+00 1.56e+02 1.78e+03  1.31e-01 1.95e-03   4066s
 137   6.76036563e+02 -5.37514960e-01  3.39e+02 1.86e+01  2.27e+04  1.80e+03  3.01e+00 1.58e+02 1.80e+03  1.29e-01 1.89e-03   4097s
 138   6.81423152e+02 -5.37514960e-01  3.41e+02 1.86e+01  2.27e+04  1.82e+03  3.00e+00 1.59e+02 1.82e+03  1.27e-01 1.84e-03   4128s
 139   6.29174114e+02 -4.91625700e-01  3.15e+02 1.72e+01  2.11e+04 *2.19e+00  2.99e+00 1.61e+02 1.84e+03  6.06e-01 7.68e-02   4155s
 140   6.35587149e+02 -4.91625700e-01  3.18e+02 1.71e+01  2.11e+04  1.64e+03  3.07e+00 1.61e+02 1.64e+03  1.45e-01 2.46e-03   4185s
 141   6.41825054e+02 -4.91625700e-01  3.22e+02 1.71e+01  2.10e+04  1.66e+03  3.06e+00 1.63e+02 1.66e+03  1.43e-01 2.36e-03   4216s
 142   6.47953282e+02 -4.91625700e-01  3.25e+02 1.71e+01  2.10e+04  1.68e+03  3.05e+00 1.65e+02 1.68e+03  1.41e-01 2.29e-03   4248s
 143   6.53985465e+02 -4.91625700e-01  3.28e+02 1.70e+01  2.09e+04  1.70e+03  3.04e+00 1.67e+02 1.70e+03  1.39e-01 2.22e-03   4279s
 144   6.59910899e+02 -4.91625700e-01  3.31e+02 1.70e+01  2.09e+04  1.72e+03  3.03e+00 1.68e+02 1.72e+03  1.37e-01 2.16e-03   4310s
 145   6.65742826e+02 -4.91625700e-01  3.34e+02 1.70e+01  2.09e+04  1.74e+03  3.02e+00 1.70e+02 1.74e+03  1.35e-01 2.09e-03   4341s
 146   6.71476686e+02 -4.91625700e-01  3.37e+02 1.69e+01  2.08e+04  1.76e+03  3.01e+00 1.72e+02 1.76e+03  1.33e-01 2.03e-03   4372s
 147   6.77119502e+02 -4.91625700e-01  3.39e+02 1.69e+01  2.08e+04  1.78e+03  3.00e+00 1.73e+02 1.78e+03  1.32e-01 1.98e-03   4404s
 148   6.21996843e+02 -4.47530115e-01  3.12e+02 1.55e+01  1.92e+04 *1.87e+00  2.99e+00 1.75e+02 1.80e+03  6.18e-01 8.15e-02   4430s
 149   6.28742666e+02 -4.47530115e-01  3.15e+02 1.55e+01  1.92e+04  1.59e+03  3.08e+00 1.76e+02 1.59e+03  1.51e-01 2.67e-03   4461s
 150   6.35324705e+02 -4.47530115e-01  3.19e+02 1.54e+01  1.91e+04  1.61e+03  3.06e+00 1.78e+02 1.61e+03  1.49e-01 2.57e-03   4492s
 151   6.41785168e+02 -4.47530115e-01  3.22e+02 1.54e+01  1.91e+04  1.64e+03  3.05e+00 1.80e+02 1.64e+03  1.46e-01 2.48e-03   4524s
 152   6.48138577e+02 -4.47530115e-01  3.25e+02 1.54e+01  1.91e+04  1.66e+03  3.04e+00 1.82e+02 1.66e+03  1.44e-01 2.41e-03   4555s
 153   6.54373813e+02 -4.47530115e-01  3.28e+02 1.53e+01  1.90e+04  1.68e+03  3.03e+00 1.84e+02 1.68e+03  1.42e-01 2.33e-03   4586s
 154   6.60511104e+02 -4.47530115e-01  3.31e+02 1.53e+01  1.90e+04  1.70e+03  3.02e+00 1.86e+02 1.70e+03  1.40e-01 2.26e-03   4617s
 155   6.66539559e+02 -4.47530115e-01  3.34e+02 1.52e+01  1.89e+04  1.72e+03  3.01e+00 1.88e+02 1.72e+03  1.38e-01 2.20e-03   4649s
 156   6.72472652e+02 -4.47530115e-01  3.37e+02 1.52e+01  1.89e+04  1.74e+03  3.00e+00 1.90e+02 1.74e+03  1.36e-01 2.13e-03   4680s
 157   6.13623570e+02 -4.04920626e-01  3.08e+02 1.39e+01  1.74e+04 *1.22e+00  3.00e+00 1.91e+02 1.76e+03  6.31e-01 8.76e-02   4707s
 158   6.20794606e+02 -4.04920626e-01  3.11e+02 1.38e+01  1.74e+04  1.55e+03  3.08e+00 1.93e+02 1.55e+03  1.57e-01 2.94e-03   4737s
 159   6.27771520e+02 -4.04920626e-01  3.15e+02 1.38e+01  1.73e+04  1.57e+03  3.07e+00 1.95e+02 1.57e+03  1.55e-01 2.81e-03   4770s
 160   6.34627285e+02 -4.04920626e-01  3.18e+02 1.38e+01  1.73e+04  1.59e+03  3.06e+00 1.98e+02 1.59e+03  1.53e-01 2.72e-03   4801s
 161   6.41350011e+02 -4.04920626e-01  3.22e+02 1.37e+01  1.72e+04  1.61e+03  3.05e+00 2.00e+02 1.61e+03  1.50e-01 2.63e-03   4832s
 162   6.47955004e+02 -4.04920626e-01  3.25e+02 1.37e+01  1.72e+04  1.63e+03  3.04e+00 2.02e+02 1.63e+03  1.48e-01 2.55e-03   4863s
 163   6.54443874e+02 -4.04920626e-01  3.28e+02 1.37e+01  1.72e+04  1.66e+03  3.03e+00 2.04e+02 1.66e+03  1.46e-01 2.47e-03   4895s
 164   6.60818240e+02 -4.04920626e-01  3.32e+02 1.36e+01  1.71e+04  1.68e+03  3.02e+00 2.07e+02 1.68e+03  1.44e-01 2.39e-03   4926s
 165   6.67079734e+02 -4.04920626e-01  3.35e+02 1.36e+01  1.71e+04  1.70e+03  3.01e+00 2.09e+02 1.70e+03  1.42e-01 2.32e-03   4958s
 166   6.03280489e+02 -3.63430331e-01  3.03e+02 1.23e+01  1.56e+04 *1.79e-01  3.00e+00 2.11e+02 1.72e+03  6.49e-01 9.58e-02   4984s
 167   6.11116000e+02 -3.63430331e-01  3.07e+02 1.23e+01  1.55e+04  1.49e+03  3.09e+00 2.13e+02 1.49e+03  1.65e-01 3.34e-03   5015s
 168   6.18582242e+02 -3.63430331e-01  3.11e+02 1.22e+01  1.55e+04  1.52e+03  3.08e+00 2.16e+02 1.52e+03  1.63e-01 3.13e-03   5046s
 169   6.25898088e+02 -3.63430331e-01  3.14e+02 1.22e+01  1.55e+04  1.54e+03  3.07e+00 2.19e+02 1.54e+03  1.60e-01 3.02e-03   5077s
 170   6.33080271e+02 -3.63430331e-01  3.18e+02 1.21e+01  1.54e+04  1.56e+03  3.06e+00 2.22e+02 1.56e+03  1.58e-01 2.92e-03   5108s
 171   6.40116531e+02 -3.63430331e-01  3.21e+02 1.21e+01  1.54e+04  1.58e+03  3.05e+00 2.24e+02 1.58e+03  1.55e-01 2.81e-03   5139s
 172   6.47029997e+02 -3.63430331e-01  3.25e+02 1.21e+01  1.53e+04  1.61e+03  3.04e+00 2.27e+02 1.61e+03  1.53e-01 2.72e-03   5169s
 173   6.53815495e+02 -3.63430331e-01  3.28e+02 1.20e+01  1.53e+04  1.63e+03  3.03e+00 2.30e+02 1.63e+03  1.50e-01 2.63e-03   5200s
 174   6.60481576e+02 -3.63430331e-01  3.32e+02 1.20e+01  1.53e+04  1.65e+03  3.02e+00 2.32e+02 1.65e+03  1.48e-01 2.55e-03   5231s
 175   6.67023341e+02 -3.63430331e-01  3.35e+02 1.20e+01  1.52e+04  1.67e+03  3.01e+00 2.35e+02 1.67e+03  1.46e-01 2.47e-03   5262s
 176   6.01534560e+02 -3.25984598e-01  3.02e+02 1.08e+01  1.39e+04 *1.25e+00  2.99e+00 2.37e+02 1.69e+03  6.54e-01 9.83e-02   5288s
 177   6.09741341e+02 -3.25984598e-01  3.06e+02 1.08e+01  1.38e+04  1.46e+03  3.10e+00 2.41e+02 1.46e+03  1.71e-01 3.58e-03   5318s
 178   6.17570087e+02 -3.25984598e-01  3.10e+02 1.07e+01  1.38e+04  1.49e+03  3.08e+00 2.44e+02 1.49e+03  1.68e-01 3.35e-03   5349s
 179   6.25249591e+02 -3.25984598e-01  3.14e+02 1.07e+01  1.37e+04  1.51e+03  3.07e+00 2.47e+02 1.51e+03  1.65e-01 3.23e-03   5380s
 180   6.32766875e+02 -3.25984598e-01  3.18e+02 1.07e+01  1.37e+04  1.54e+03  3.06e+00 2.50e+02 1.54e+03  1.62e-01 3.12e-03   5410s
 181   6.40146788e+02 -3.25984598e-01  3.22e+02 1.06e+01  1.37e+04  1.56e+03  3.05e+00 2.53e+02 1.56e+03  1.60e-01 3.01e-03   5442s
 182   6.47376705e+02 -3.25984598e-01  3.25e+02 1.06e+01  1.36e+04  1.58e+03  3.04e+00 2.57e+02 1.58e+03  1.57e-01 2.90e-03   5473s
 183   6.54473265e+02 -3.25984598e-01  3.29e+02 1.06e+01  1.36e+04  1.60e+03  3.03e+00 2.60e+02 1.60e+03  1.55e-01 2.81e-03   5504s
 184   6.61445342e+02 -3.25984598e-01  3.32e+02 1.05e+01  1.36e+04  1.63e+03  3.01e+00 2.63e+02 1.63e+03  1.52e-01 2.72e-03   5535s
 185   6.68280905e+02 -3.25984598e-01  3.36e+02 1.05e+01  1.35e+04  1.65e+03  3.00e+00 2.66e+02 1.65e+03  1.50e-01 2.63e-03   5566s
 186   6.00469410e+02 -2.92106832e-01  3.02e+02 9.45e+00  1.23e+04 *1.89e+00  2.99e+00 2.69e+02 1.67e+03  6.60e-01 1.01e-01   5592s
 187   6.09081072e+02 -2.92106832e-01  3.06e+02 9.41e+00  1.22e+04  1.44e+03  3.10e+00 2.73e+02 1.44e+03  1.77e-01 3.83e-03   5622s
 188   6.17305375e+02 -2.92106832e-01  3.10e+02 9.38e+00  1.22e+04  1.46e+03  3.09e+00 2.77e+02 1.46e+03  1.73e-01 3.60e-03   5652s
 189   6.25357724e+02 -2.92106832e-01  3.14e+02 9.34e+00  1.22e+04  1.49e+03  3.07e+00 2.81e+02 1.49e+03  1.70e-01 3.46e-03   5683s
 190   6.33248721e+02 -2.92106832e-01  3.18e+02 9.31e+00  1.21e+04  1.51e+03  3.06e+00 2.84e+02 1.51e+03  1.68e-01 3.33e-03   5714s
 191   6.40988523e+02 -2.92106832e-01  3.22e+02 9.28e+00  1.21e+04  1.54e+03  3.05e+00 2.88e+02 1.54e+03  1.65e-01 3.22e-03   5744s
 192   6.48564096e+02 -2.92106832e-01  3.26e+02 9.25e+00  1.21e+04  1.56e+03  3.04e+00 2.92e+02 1.56e+03  1.62e-01 3.10e-03   5775s
 193   6.56000526e+02 -2.92106832e-01  3.30e+02 9.23e+00  1.20e+04  1.58e+03  3.03e+00 2.96e+02 1.58e+03  1.59e-01 2.99e-03   5806s
 194   6.63292420e+02 -2.92106832e-01  3.34e+02 9.20e+00  1.20e+04  1.60e+03  3.01e+00 2.99e+02 1.60e+03  1.57e-01 2.89e-03   5836s
 195   6.70449153e+02 -2.92106832e-01  3.37e+02 9.17e+00  1.20e+04  1.63e+03  3.00e+00 3.03e+02 1.63e+03  1.54e-01 2.80e-03   5867s
 196   5.99584114e+02 -2.61383125e-01  3.02e+02 8.20e+00  1.08e+04 *2.16e+00  2.99e+00 3.06e+02 1.65e+03  6.67e-01 1.06e-01   5893s
 197   6.08457022e+02 -2.61383125e-01  3.06e+02 8.17e+00  1.08e+04  1.41e+03  3.10e+00 3.12e+02 1.41e+03  1.83e-01 4.04e-03   5924s
 198   6.17129474e+02 -2.61383125e-01  3.10e+02 8.14e+00  1.07e+04  1.44e+03  3.09e+00 3.17e+02 1.44e+03  1.79e-01 3.87e-03   5954s
 199   6.25613349e+02 -2.61383125e-01  3.15e+02 8.11e+00  1.07e+04  1.46e+03  3.08e+00 3.21e+02 1.46e+03  1.76e-01 3.72e-03   5985s
 200   6.33920015e+02 -2.61383125e-01  3.19e+02 8.08e+00  1.07e+04  1.49e+03  3.06e+00 3.26e+02 1.49e+03  1.73e-01 3.58e-03   6016s
 201   6.42052214e+02 -2.61383125e-01  3.23e+02 8.05e+00  1.06e+04  1.51e+03  3.05e+00 3.30e+02 1.51e+03  1.70e-01 3.45e-03   6046s
 202   6.50020703e+02 -2.61383125e-01  3.27e+02 8.03e+00  1.06e+04  1.54e+03  3.04e+00 3.34e+02 1.54e+03  1.67e-01 3.32e-03   6077s
 203   6.57827966e+02 -2.61383125e-01  3.31e+02 8.00e+00  1.06e+04  1.56e+03  3.03e+00 3.39e+02 1.56e+03  1.64e-01 3.20e-03   6107s
 204   6.65476517e+02 -2.61383125e-01  3.35e+02 7.98e+00  1.05e+04  1.58e+03  3.02e+00 3.43e+02 1.58e+03  1.62e-01 3.09e-03   6138s
 205   6.72983906e+02 -2.61383125e-01  3.39e+02 7.95e+00  1.05e+04  1.61e+03  3.00e+00 3.47e+02 1.61e+03  1.59e-01 2.98e-03   6169s
 206   5.98148230e+02 -2.33432840e-01  3.01e+02 7.07e+00  9.45e+03 *2.03e+00  2.99e+00 3.51e+02 1.63e+03  6.77e-01 1.11e-01   6195s
 207   6.07717100e+02 -2.33432840e-01  3.06e+02 7.04e+00  9.41e+03  1.39e+03  3.11e+00 3.59e+02 1.39e+03  1.89e-01 4.46e-03   6226s
 208   6.16877186e+02 -2.33432840e-01  3.10e+02 7.01e+00  9.37e+03  1.41e+03  3.10e+00 3.65e+02 1.41e+03  1.86e-01 4.19e-03   6256s
 209   6.25848663e+02 -2.33432840e-01  3.15e+02 6.98e+00  9.34e+03  1.44e+03  3.08e+00 3.70e+02 1.44e+03  1.82e-01 4.02e-03   6287s
 210   6.34616612e+02 -2.33432840e-01  3.19e+02 6.95e+00  9.31e+03  1.46e+03  3.07e+00 3.76e+02 1.46e+03  1.79e-01 3.86e-03   6318s
 211   6.43193097e+02 -2.33432840e-01  3.24e+02 6.93e+00  9.27e+03  1.49e+03  3.06e+00 3.81e+02 1.49e+03  1.76e-01 3.71e-03   6349s
 212   6.51598062e+02 -2.33432840e-01  3.28e+02 6.90e+00  9.24e+03  1.51e+03  3.04e+00 3.86e+02 1.51e+03  1.73e-01 3.57e-03   6380s
 213   6.59825742e+02 -2.33432840e-01  3.32e+02 6.88e+00  9.22e+03  1.54e+03  3.03e+00 3.92e+02 1.54e+03  1.70e-01 3.44e-03   6411s
 214   6.67887060e+02 -2.33432840e-01  3.36e+02 6.85e+00  9.19e+03  1.56e+03  3.02e+00 3.97e+02 1.56e+03  1.67e-01 3.31e-03   6443s
 215   6.75784569e+02 -2.33432840e-01  3.40e+02 6.83e+00  9.16e+03  1.58e+03  3.01e+00 4.02e+02 1.58e+03  1.64e-01 3.19e-03   6476s
 216   5.95804027e+02 -2.07936780e-01  3.00e+02 6.02e+00  8.17e+03 *1.59e+00  2.99e+00 4.07e+02 1.61e+03  6.89e-01 1.18e-01   6502s
 217   6.05883880e+02 -2.07936780e-01  3.05e+02 5.99e+00  8.14e+03  1.35e+03  3.12e+00 4.18e+02 1.35e+03  1.97e-01 4.83e-03   6533s
 218   6.15632625e+02 -2.07936780e-01  3.10e+02 5.97e+00  8.10e+03  1.38e+03  3.11e+00 4.25e+02 1.38e+03  1.93e-01 4.58e-03   6564s
 219   6.25173318e+02 -2.07936780e-01  3.15e+02 5.94e+00  8.07e+03  1.41e+03  3.09e+00 4.31e+02 1.41e+03  1.90e-01 4.39e-03   6595s
 220   6.34490237e+02 -2.07936780e-01  3.20e+02 5.92e+00  8.04e+03  1.43e+03  3.08e+00 4.38e+02 1.43e+03  1.86e-01 4.21e-03   6626s
 221   6.43596364e+02 -2.07936780e-01  3.24e+02 5.89e+00  8.01e+03  1.46e+03  3.06e+00 4.44e+02 1.46e+03  1.83e-01 4.04e-03   6657s
 222   6.52513038e+02 -2.07936780e-01  3.29e+02 5.87e+00  7.98e+03  1.48e+03  3.05e+00 4.51e+02 1.48e+03  1.79e-01 3.88e-03   6688s
 223   6.61234317e+02 -2.07936780e-01  3.33e+02 5.85e+00  7.96e+03  1.51e+03  3.04e+00 4.57e+02 1.51e+03  1.76e-01 3.73e-03   6719s
 224   6.69771966e+02 -2.07936780e-01  3.37e+02 5.83e+00  7.93e+03  1.53e+03  3.02e+00 4.64e+02 1.53e+03  1.73e-01 3.59e-03   6750s
 225   6.78128883e+02 -2.07936780e-01  3.42e+02 5.81e+00  7.91e+03  1.56e+03  3.01e+00 4.70e+02 1.56e+03  1.70e-01 3.45e-03   6782s
 226   5.90986399e+02 -1.84481651e-01  2.98e+02 5.06e+00  6.98e+03 *6.44e-01  3.00e+00 4.76e+02 1.58e+03  7.05e-01 1.29e-01   6809s
 227   6.01790092e+02 -1.84481651e-01  3.03e+02 5.03e+00  6.95e+03  1.32e+03  3.14e+00 4.91e+02 1.32e+03  2.07e-01 5.37e-03   6840s
 228   6.12274026e+02 -1.84481651e-01  3.08e+02 5.01e+00  6.91e+03  1.34e+03  3.12e+00 5.00e+02 1.34e+03  2.03e-01 5.10e-03   6870s
 229   6.22517034e+02 -1.84481651e-01  3.14e+02 4.98e+00  6.88e+03  1.37e+03  3.11e+00 5.08e+02 1.37e+03  1.99e-01 4.87e-03   6900s
 230   6.32512761e+02 -1.84481651e-01  3.19e+02 4.96e+00  6.85e+03  1.40e+03  3.09e+00 5.17e+02 1.40e+03  1.95e-01 4.66e-03   6931s
 231   6.42275215e+02 -1.84481651e-01  3.24e+02 4.94e+00  6.83e+03  1.42e+03  3.07e+00 5.25e+02 1.42e+03  1.91e-01 4.46e-03   6961s
 232   6.51827368e+02 -1.84481651e-01  3.28e+02 4.92e+00  6.80e+03  1.45e+03  3.06e+00 5.33e+02 1.45e+03  1.88e-01 4.28e-03   6992s
 233   6.61153635e+02 -1.84481651e-01  3.33e+02 4.90e+00  6.77e+03  1.48e+03  3.05e+00 5.41e+02 1.48e+03  1.84e-01 4.10e-03   7023s
 234   6.70276287e+02 -1.84481651e-01  3.38e+02 4.88e+00  6.75e+03  1.50e+03  3.03e+00 5.49e+02 1.50e+03  1.81e-01 3.94e-03   7054s
 235   6.79207503e+02 -1.84481651e-01  3.42e+02 4.86e+00  6.73e+03  1.53e+03  3.02e+00 5.56e+02 1.53e+03  1.78e-01 3.79e-03   7085s
 236   6.87941455e+02 -1.84481651e-01  3.47e+02 4.84e+00  6.71e+03  1.55e+03  3.00e+00 5.64e+02 1.55e+03  1.74e-01 3.64e-03   7116s
 237   5.99604383e+02 -1.64977639e-01  3.02e+02 4.22e+00  5.92e+03 *2.14e+00  2.99e+00 5.72e+02 1.58e+03  7.05e-01 1.28e-01   7143s
 238   6.10920111e+02 -1.64977639e-01  3.08e+02 4.20e+00  5.89e+03  1.31e+03  3.14e+00 5.91e+02 1.31e+03  2.12e-01 5.67e-03   7173s
 239   6.21880623e+02 -1.64977639e-01  3.13e+02 4.17e+00  5.86e+03  1.34e+03  3.12e+00 6.02e+02 1.34e+03  2.08e-01 5.37e-03   7204s
 240   6.32569260e+02 -1.64977639e-01  3.19e+02 4.15e+00  5.83e+03  1.37e+03  3.10e+00 6.12e+02 1.37e+03  2.03e-01 5.12e-03   7235s
 241   6.43011512e+02 -1.64977639e-01  3.24e+02 4.13e+00  5.81e+03  1.39e+03  3.09e+00 6.23e+02 1.39e+03  1.99e-01 4.90e-03   7265s
 242   6.53200928e+02 -1.64977639e-01  3.29e+02 4.11e+00  5.78e+03  1.42e+03  3.07e+00 6.33e+02 1.42e+03  1.95e-01 4.68e-03   7296s
 243   6.63151821e+02 -1.64977639e-01  3.34e+02 4.09e+00  5.76e+03  1.45e+03  3.06e+00 6.43e+02 1.45e+03  1.92e-01 4.48e-03   7327s
 244   6.72868173e+02 -1.64977639e-01  3.39e+02 4.08e+00  5.74e+03  1.48e+03  3.04e+00 6.53e+02 1.48e+03  1.88e-01 4.29e-03   7358s
 245   6.82373053e+02 -1.64977639e-01  3.44e+02 4.06e+00  5.72e+03  1.50e+03  3.03e+00 6.62e+02 1.50e+03  1.84e-01 4.12e-03   7388s
 246   6.91669729e+02 -1.64977639e-01  3.49e+02 4.04e+00  5.70e+03  1.53e+03  3.01e+00 6.72e+02 1.53e+03  1.81e-01 3.96e-03   7419s
 247   5.93095773e+02 -1.46957981e-01  2.99e+02 3.47e+00  4.95e+03 *4.16e-01  3.00e+00 6.81e+02 1.55e+03  7.24e-01 1.43e-01   7446s
 248   6.05441121e+02 -1.46957981e-01  3.05e+02 3.44e+00  4.92e+03  1.27e+03  3.16e+00 7.10e+02 1.27e+03  2.25e-01 6.45e-03   7477s
 249   6.17369417e+02 -1.46957981e-01  3.11e+02 3.42e+00  4.90e+03  1.30e+03  3.14e+00 7.24e+02 1.30e+03  2.20e-01 6.08e-03   7507s
 250   6.28972520e+02 -1.46957981e-01  3.17e+02 3.40e+00  4.87e+03  1.32e+03  3.12e+00 7.38e+02 1.32e+03  2.15e-01 5.78e-03   7537s
 251   6.40290422e+02 -1.46957981e-01  3.23e+02 3.38e+00  4.85e+03  1.35e+03  3.10e+00 7.51e+02 1.35e+03  2.10e-01 5.51e-03   7568s
 252   6.51327628e+02 -1.46957981e-01  3.28e+02 3.37e+00  4.82e+03  1.38e+03  3.09e+00 7.64e+02 1.38e+03  2.06e-01 5.26e-03   7599s
 253   6.62099595e+02 -1.46957981e-01  3.34e+02 3.35e+00  4.80e+03  1.41e+03  3.07e+00 7.77e+02 1.41e+03  2.02e-01 5.03e-03   7630s
 254   6.72600122e+02 -1.46957981e-01  3.39e+02 3.33e+00  4.78e+03  1.44e+03  3.06e+00 7.90e+02 1.44e+03  1.98e-01 4.80e-03   7661s
 255   6.82854674e+02 -1.46957981e-01  3.44e+02 3.32e+00  4.76e+03  1.46e+03  3.04e+00 8.02e+02 1.46e+03  1.94e-01 4.59e-03   7691s
 256   6.92877333e+02 -1.46957981e-01  3.49e+02 3.30e+00  4.74e+03  1.49e+03  3.02e+00 8.15e+02 1.49e+03  1.90e-01 4.40e-03   7722s
 257   7.02661995e+02 -1.46957981e-01  3.54e+02 3.29e+00  4.72e+03  1.52e+03  3.01e+00 8.27e+02 1.52e+03  1.86e-01 4.22e-03   7753s
 258   6.00167954e+02 -1.31983438e-01  3.03e+02 2.81e+00  4.09e+03 *1.19e+00  2.99e+00 8.39e+02 1.55e+03  7.29e-01 1.46e-01   7779s
 259   6.13268920e+02 -1.31983438e-01  3.09e+02 2.79e+00  4.07e+03  1.25e+03  3.16e+00 8.77e+02 1.25e+03  2.32e-01 6.96e-03   7809s
 260   6.25893264e+02 -1.31983438e-01  3.16e+02 2.77e+00  4.04e+03  1.28e+03  3.14e+00 8.95e+02 1.28e+03  2.27e-01 6.54e-03   7840s
 261   6.38176776e+02 -1.31983438e-01  3.22e+02 2.76e+00  4.02e+03  1.31e+03  3.12e+00 9.13e+02 1.31e+03  2.22e-01 6.21e-03   7871s
 262   6.50137341e+02 -1.31983438e-01  3.28e+02 2.74e+00  4.00e+03  1.34e+03  3.11e+00 9.30e+02 1.34e+03  2.17e-01 5.91e-03   7901s
 263   6.61803823e+02 -1.31983438e-01  3.34e+02 2.72e+00  3.98e+03  1.37e+03  3.09e+00 9.47e+02 1.37e+03  2.12e-01 5.63e-03   7932s
 264   6.73158054e+02 -1.31983438e-01  3.39e+02 2.71e+00  3.96e+03  1.40e+03  3.07e+00 9.64e+02 1.40e+03  2.08e-01 5.36e-03   7962s
 265   6.84239191e+02 -1.31983438e-01  3.45e+02 2.70e+00  3.94e+03  1.43e+03  3.06e+00 9.80e+02 1.43e+03  2.03e-01 5.12e-03   7993s
 266   6.95051627e+02 -1.31983438e-01  3.50e+02 2.68e+00  3.93e+03  1.46e+03  3.04e+00 9.96e+02 1.46e+03  1.99e-01 4.89e-03   8024s
 267   7.05610460e+02 -1.31983438e-01  3.56e+02 2.67e+00  3.91e+03  1.49e+03  3.02e+00 1.01e+03 1.49e+03  1.95e-01 4.68e-03   8055s
 268   7.15919842e+02 -1.31983438e-01  3.61e+02 2.66e+00  3.89e+03  1.51e+03  3.01e+00 1.03e+03 1.51e+03  1.92e-01 4.48e-03   8086s
 269   6.09341734e+02 -1.19663924e-01  3.07e+02 2.26e+00  3.36e+03 *1.84e+00  2.99e+00 1.04e+03 1.54e+03  7.32e-01 1.49e-01   8113s
 270   6.23186405e+02 -1.19663924e-01  3.14e+02 2.25e+00  3.34e+03  1.24e+03  3.17e+00 1.09e+03 1.24e+03  2.39e-01 7.46e-03   8143s
 271   6.36531566e+02 -1.19663924e-01  3.21e+02 2.23e+00  3.32e+03  1.28e+03  3.15e+00 1.12e+03 1.28e+03  2.34e-01 7.00e-03   8174s
 272   6.49520065e+02 -1.19663924e-01  3.27e+02 2.21e+00  3.30e+03  1.31e+03  3.13e+00 1.14e+03 1.31e+03  2.28e-01 6.64e-03   8204s
 273   6.62144980e+02 -1.19663924e-01  3.34e+02 2.20e+00  3.28e+03  1.34e+03  3.11e+00 1.16e+03 1.34e+03  2.23e-01 6.30e-03   8235s
 274   6.74437613e+02 -1.19663924e-01  3.40e+02 2.19e+00  3.26e+03  1.37e+03  3.09e+00 1.18e+03 1.37e+03  2.18e-01 5.99e-03   8266s
 275   6.86415602e+02 -1.19663924e-01  3.46e+02 2.18e+00  3.25e+03  1.40e+03  3.07e+00 1.21e+03 1.40e+03  2.13e-01 5.70e-03   8296s
 276   6.98095900e+02 -1.19663924e-01  3.52e+02 2.16e+00  3.23e+03  1.43e+03  3.06e+00 1.23e+03 1.43e+03  2.09e-01 5.44e-03   8327s
